sourceID,reportingCompany,reportingCountry,sourceURL,format,reportStartDate,reportEndDate,sourcePublishDate,reportYear
adeb480ed9b648904249400986ba3093-200bc81768f6d5c0914012cbb58cd62d-c7d5734eea7bfcf4e553bfe5b83cebdb-234c4061266703633da7b813d9c4c055,Ithaca Energy (United Kingdom) Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportadeb480ed9b648904249400986ba3093-200bc81768f6d5c0914012cbb58cd62d-c7d5734eea7bfcf4e553bfe5b83cebdb-234c4061266703633da7b813d9c4c055,.zip,2016-1-1,2016-12-31,2017-11-21,2016
b5599c716c9463e2cb0a047c68412e2c,Ivanhoe Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb5599c716c9463e2cb0a047c68412e2c,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
07082858d0691425d1a3b96ee69f2e29,Ivanhoe Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report07082858d0691425d1a3b96ee69f2e29,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
47ee6b10bd6b23e2a416982757a7eea3,Jadestone Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report47ee6b10bd6b23e2a416982757a7eea3,.pdf,2016-4-1,2017-3-31,2017-8-9,2016
e0c192e5d4f41ff6b812b6eed05eb546,Jadestone Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte0c192e5d4f41ff6b812b6eed05eb546,.pdf,2017-4-1,2017-12-31,2018-5-29,2017
2ea106c8d016a46417e7b27cea3cc486,Jaguar Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2ea106c8d016a46417e7b27cea3cc486,.pdf,2016-1-1,2016-12-31,2017-5-27,2016
5b30b2664b048f888c1e1af31676df83,Jaguar Mining Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5b30b2664b048f888c1e1af31676df83,.pdf,2017-1-1,2017-12-31,2018-5-24,2017
9493f4239807d63f79cd5cd90f7da199,Japan Canada Oil Sands Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9493f4239807d63f79cd5cd90f7da199,.pdf,2016-1-1,2016-12-31,2017-5-29,2016
a0d9e029b82d494f237d5af4fad51ff9,Japan Canada Oil Sands Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta0d9e029b82d494f237d5af4fad51ff9,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
cd72846b0910aa486f5151404528b0fd,Jardine Matheson Holdings Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportcd72846b0910aa486f5151404528b0fd,.html,2015-1-1,2015-12-31,2016-6-29,2015
8da05d54df3004bfe1fe227e9d24433b,Jardine Matheson Holdings Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report8da05d54df3004bfe1fe227e9d24433b,.html,2016-1-1,2016-12-31,2017-6-29,2016
b5a9f644d7155497015199d5f759f7a0,Jardine Matheson Holdings Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb5a9f644d7155497015199d5f759f7a0,.html,2017-1-1,2017-12-31,2018-6-29,2017
64a207088985424ef7934bc7f55e554b,JDL Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report64a207088985424ef7934bc7f55e554b,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
d0484a111181b69cab3e276128a4dce9,Jien International Investment Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd0484a111181b69cab3e276128a4dce9,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
7abdb6c0eaa04259e5d3f67749aacd77,Jien International Investment Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7abdb6c0eaa04259e5d3f67749aacd77,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
9b25c96c64af15cf388146466d19f629-d21f9c157d60636b0f401af0a6e4112e-1b10602d21dd2f1e6e16f26501cc237e-ac0f06352e518c9d3a7e4146468142a0,JKX Oil & Gas Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-9b25c96c64af15cf388146466d19f629-d21f9c157d60636b0f401af0a6e4112e-1b10602d21dd2f1e6e16f26501cc237e-ac0f06352e518c9d3a7e4146468142a0,.zip,2017-1-1,2017-12-31,2018-6-8,2017
99e499310f7dc6d6796b11abccadbb94-a42b85b94902ccf8620ce369b47ee3f2-4eb22be37dd05878f88f91208a53bd68-c30d7b531486b5652890738697951b28,JKX Oil & Gas Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report99e499310f7dc6d6796b11abccadbb94-a42b85b94902ccf8620ce369b47ee3f2-4eb22be37dd05878f88f91208a53bd68-c30d7b531486b5652890738697951b28,.zip,2015-1-1,2015-12-31,2016-11-10,2015
e8f6ac9bd7a4a831ff8c319b5fe79a2c-a8aa40f1134d9a03101a305a5f7749e3-4af6039bee02ee666b4c26b4114caa4f-aae2ef35a83d42023e6799c11d97fde9,JKX Oil & Gas Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporte8f6ac9bd7a4a831ff8c319b5fe79a2c-a8aa40f1134d9a03101a305a5f7749e3-4af6039bee02ee666b4c26b4114caa4f-aae2ef35a83d42023e6799c11d97fde9,.zip,2016-1-1,2016-12-31,2017-6-5,2016
c64fc6d1f294f3ed84d85a4e9eed161f,Journey Energy Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc64fc6d1f294f3ed84d85a4e9eed161f,.pdf,2017-1-1,2017-12-31,2018-5-25,2017
1703cba3d7188547ce1caf19a032a341,JTSD - Braunkohlebergbau GmbH,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1703cba3d7188547ce1caf19a032a341,.html,2016-1-1,2016-12-31,2017-12-15,2016
7c2b8b0ed38a5022cd327cb59fa9aa28,Jupiter Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7c2b8b0ed38a5022cd327cb59fa9aa28,.pdf,2016-1-1,2016-12-31,2017-5-26,2016
be2332262f37d4baae6b8cda1545dcbd,Jupiter Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbe2332262f37d4baae6b8cda1545dcbd,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
a7ae99436016b2b3c6a639498c145554,Jura Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporta7ae99436016b2b3c6a639498c145554,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
c1f88b38eb06e0614c7fb825b22fcb2b,Jura Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportc1f88b38eb06e0614c7fb825b22fcb2b,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
d5afc88103d0a6d149241940558f5040-657bfeb616d125928306db2b38d7ca37-1d9afe0342b881c51d820679437da278-3b7749e740694e20e89b05808a97e541,JX Nippon Exploration and Production (U.K.) Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-d5afc88103d0a6d149241940558f5040-657bfeb616d125928306db2b38d7ca37-1d9afe0342b881c51d820679437da278-3b7749e740694e20e89b05808a97e541,.zip,2015-4-1,2016-3-31,2018-5-4,2015
3b7bba63654ed9d262d02f4dd37c327b-3cc68ebf2b3917d89c33d40776dcb912-2647d9f266f309152169bd7c05110b1f-3479a4115a9cac0c85df29b69c7a53ad,JX Nippon Exploration and Production (U.K.) Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-3b7bba63654ed9d262d02f4dd37c327b-3cc68ebf2b3917d89c33d40776dcb912-2647d9f266f309152169bd7c05110b1f-3479a4115a9cac0c85df29b69c7a53ad,.zip,2016-4-1,2017-3-31,2018-5-4,2016
8ab7b09d6123a5115a93f0a268e4fe74-b428681be86d41711fdb434328f43ebe-e2d51f26779a91b4104c97b712b3a371-8f9da6b0361e82df1af48081dbabb85f,JX Nippon Exploration and Production (U.K.) Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-8ab7b09d6123a5115a93f0a268e4fe74-b428681be86d41711fdb434328f43ebe-e2d51f26779a91b4104c97b712b3a371-8f9da6b0361e82df1af48081dbabb85f,.zip,2017-4-1,2018-3-31,2018-5-18,2017
8debe09b489f8a3c87819651caa8d61e-af34f9619ae4eacd9285adcbe5eff2ff-10129fb2c72dca702942019e693cc691-953b24783e98b579aef3f85b289c0624,JX Nippon Exploration and Production (U.K.) Limited,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report8debe09b489f8a3c87819651caa8d61e-af34f9619ae4eacd9285adcbe5eff2ff-10129fb2c72dca702942019e693cc691-953b24783e98b579aef3f85b289c0624,.zip,2015-1-1,2015-12-31,2016-12-6,2015
a42c3279f791391baa335971282cb325,K+S Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a42c3279f791391baa335971282cb325,.html,2016-1-1,2016-12-31,2017-8-23,2016
23dd73b2b6acae367eae74187a2f953c,K+S Aktiengesellschaft,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-23dd73b2b6acae367eae74187a2f953c,.pdf,2017-1-1,2017-12-1,2018-6-29,2017
4b71cd8d95207320340644d1ba1ead1a,Kai Kos Dehseh Oil Sands Partnership,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report4b71cd8d95207320340644d1ba1ead1a,.pdf,2017-1-1,2017-12-31,2018-4-30,2017
51db5a7a33a95c0ae7cf71e3bcbaea17,Kaisen Energy Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report51db5a7a33a95c0ae7cf71e3bcbaea17,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
ecc4b0dcc32d2043c91c698c84a2b5b7,Kaizen Discovery Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportecc4b0dcc32d2043c91c698c84a2b5b7,.pdf,2016-1-1,2016-12-31,2017-5-26,2016
d64a1d047eaf41a4acf52291f80dd9c8,Kaizen Discovery Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd64a1d047eaf41a4acf52291f80dd9c8,.pdf,2017-1-1,2017-12-31,2018-5-23,2017
981aef5092fd202fab44c355def19481,Karve Energy Incoraporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report981aef5092fd202fab44c355def19481,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
5b5d3b5f783e1fe653fc998339361549,Katanga Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5b5d3b5f783e1fe653fc998339361549,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
5e6097a1f802b9bc03de03fc3a6f9170,Katanga Mining Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-5e6097a1f802b9bc03de03fc3a6f9170,.pdf,2017-1-1,2017-12-31,2018-6-29,2017
18a42107b2a2fad6d97038561a753fab-6f9d0e17e3af2c4b2293e40668e05bfb-f454aa13dcad51f668850ebbffc82ff7-e8a1c806dd93e038027b206b786ea81a,KAZ Minerals Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report18a42107b2a2fad6d97038561a753fab-6f9d0e17e3af2c4b2293e40668e05bfb-f454aa13dcad51f668850ebbffc82ff7-e8a1c806dd93e038027b206b786ea81a,.zip,2015-1-1,2015-12-31,2016-11-28,2015
2e008fc57e3faf0d85aa794437121c1c-2f6f483775756becc7b22df12e56d4ee-f869e5521a4403bdc23820d6b0f485b1-1747da58224ac7634618cd7de184ca1d,KAZ Minerals Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2e008fc57e3faf0d85aa794437121c1c-2f6f483775756becc7b22df12e56d4ee-f869e5521a4403bdc23820d6b0f485b1-1747da58224ac7634618cd7de184ca1d,.zip,2016-1-1,2016-12-31,2017-8-17,2016
2488d7cf82e8f52e5e964e724187f2d3,KAZ Minerals Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2488d7cf82e8f52e5e964e724187f2d3,.pdf,2017-1-1,2017-12-31,2018-6-29,2017
13b5a94bf08975a9a89628cccfe3865e,KazMunaiGas Exploration Production JSC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report13b5a94bf08975a9a89628cccfe3865e,.html,2015-1-1,2015-12-31,2016-6-29,2015
72be11442ed4ccaf2b2fb8cc1267a986,KazMunaiGas Exploration Production JSC,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report72be11442ed4ccaf2b2fb8cc1267a986,.html,2016-1-1,2016-12-31,2017-6-29,2016
32431f6a96c4b42519705b5d2e9cf0c2,Kelt Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report32431f6a96c4b42519705b5d2e9cf0c2,.pdf,2016-1-1,2016-12-31,2017-5-25,2016
610493adfccde23301d3bfe51081180d,Kelt Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report610493adfccde23301d3bfe51081180d,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
83ad70fbbdba2a5aef0da1b3dc8cf0e5,Kem One S.A.S.,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report83ad70fbbdba2a5aef0da1b3dc8cf0e5,.pdf,2016-1-1,2016-12-31,2017-4-29,2016
66de3166a4400bd955385b05225d03b2,Keyera Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report66de3166a4400bd955385b05225d03b2,.pdf,2016-1-1,2016-12-31,2017-5-26,2016
497f1f49241d9f26dfe90e18321d7c9d,Keyera Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report497f1f49241d9f26dfe90e18321d7c9d,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
64024d904d4ed75f69833158be6ae771,KGHM International Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report64024d904d4ed75f69833158be6ae771,.pdf,2016-1-1,2016-12-31,2017-5-24,2016
3283f36a258dd6a37dc40a10d7b39e4c,KGHM International Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3283f36a258dd6a37dc40a10d7b39e4c,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
43b463a1c4b446d081ded195ca088c93,KGHM Polska Miedz S.A.,Poland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report43b463a1c4b446d081ded195ca088c93,.pdf,2016-1-1,2016-12-31,2017-3-16,2016
fca87eb14e971f7bc874c1e2accf977d,KGHM Polska Miedz S.A.,Poland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfca87eb14e971f7bc874c1e2accf977d,.pdf,2017-1-1,2017-12-31,2018-3-14,2017
b994bd345813314fe5a46886d1b34846,Kinross Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb994bd345813314fe5a46886d1b34846,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
2583643e9abda6d0d9d087704b08b462,Kinross Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2583643e9abda6d0d9d087704b08b462,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
b431737f893b2b153aaee10523e07da7,Kirkland Lake Gold Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb431737f893b2b153aaee10523e07da7,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
ce762ebb155c8f7e840e746ccef51391,Kirkland Lake Gold Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportce762ebb155c8f7e840e746ccef51391,.pdf,2017-1-1,2017-12-31,2018-5-31,2017
261eb8f0be9c6de4d7e2ba91bad7840e,Klondex Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report261eb8f0be9c6de4d7e2ba91bad7840e,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
86bc3e9fe02f5d62dff97d849eff9f4c,Klondex Mines Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report86bc3e9fe02f5d62dff97d849eff9f4c,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
1f5ef681bc1eef549768ed39a613b49b,Kootenay Silver Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-1f5ef681bc1eef549768ed39a613b49b,.pdf,2017-1-1,2017-12-31,2018-6-28,2017
7976a1b9d2aaaea8ce4491d7195d8a2c,Kootenay Silver Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report7976a1b9d2aaaea8ce4491d7195d8a2c,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
4a88a6394208386947b3151a4f589901,Kosmos Energy,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-4a88a6394208386947b3151a4f589901,.xml,2017-1-1,2017-12-31,,2017
b8cd6e678a597b535966d1bcfac91da5,Labrador Iron Ore Royalty Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportb8cd6e678a597b535966d1bcfac91da5,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
f30b2778d55647d64785e1c2817c5fe8,Labrador Iron Ore Royalty Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f30b2778d55647d64785e1c2817c5fe8,.pdf,2016-1-1,2016-12-31,2017-5-10,2016
af4caa1b4a54abe16b1abc84174441bb,Lafarge Canada Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportaf4caa1b4a54abe16b1abc84174441bb,.pdf,2016-1-1,2016-12-31,2017-5-15,2016
be214e5888605132eece4e77bcfb6bd2,Lafarge Canada Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbe214e5888605132eece4e77bcfb6bd2,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
3802d689e5088fffce2f81adff2d1854,LafargeHolcim Limited,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3802d689e5088fffce2f81adff2d1854,.pdf,2016-1-1,2016-12-31,2017-1-1,2016
37707c53bb17d46fdfa3d82749d4c663,LafargeHolcim Limited,France,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report37707c53bb17d46fdfa3d82749d4c663,.pdf,2017-1-1,2017-12-31,2018-1-1,2017
092d508e54863b795a4466700a0606d1,Lara Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report092d508e54863b795a4466700a0606d1,.pdf,2016-1-1,2016-12-31,2017-4-18,2016
97bf8b8298448957e1387dcac4cd87fc,Lara Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-97bf8b8298448957e1387dcac4cd87fc,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
bbbc79daae436c8022f19c9e9bac4126,Laramide Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportbbbc79daae436c8022f19c9e9bac4126,.pdf,2016-1-1,2016-12-31,2017-5-24,2016
2bd1abc0cb078d23de68b8eb213c7002,Largo Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report2bd1abc0cb078d23de68b8eb213c7002,.pdf,2017-1-1,2017-12-31,2018-5-9,2017
5b4af0551a0e2f8c3f1b0707283e28bf,Largo Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report5b4af0551a0e2f8c3f1b0707283e28bf,.pdf,2016-1-16,2016-12-31,2017-5-23,2016
b3c84015ac621dc4367cf616f4d15f90,Lausitz Energie Bergbau Public Limited Company,Germany,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-b3c84015ac621dc4367cf616f4d15f90,.html,2016-6-1,2016-12-31,2018-1-3,2016
8bb2e210eaea3f49fc3bd866c907a6b9,LeadFX Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report8bb2e210eaea3f49fc3bd866c907a6b9,.pdf,2017-1-1,2017-12-31,2018-5-29,2017
0071c46395d788fb9541e2da3fc82b41,LeadFX Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0071c46395d788fb9541e2da3fc82b41,.pdf,2016-1-31,2016-12-31,2017-5-24,2016
35417f7b382d8089d9fb85ba088788c0,Leagold Mining Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report35417f7b382d8089d9fb85ba088788c0,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
ba8ba35ac08565a740e1e84c73b62e4e,Lehigh Hanson Materials Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportba8ba35ac08565a740e1e84c73b62e4e,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
a97c799992a2658c0362555621e49832,Lehigh Hanson Materials Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-a97c799992a2658c0362555621e49832,.pdf,2017-1-1,2017-12-31,2018-5-31,2017
fd7086e103d4a03b87170f93bd3c660d,Leucrotta Exploration Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportfd7086e103d4a03b87170f93bd3c660d,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
4b17b63cd621e27df415572e4098d4ee,Leucrotta Exploration Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report4b17b63cd621e27df415572e4098d4ee,.pdf,2017-1-1,2017-12-31,2018-5-28,2017
6c71525618e7f6bf4e2420a9c398180c,Levon Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6c71525618e7f6bf4e2420a9c398180c,.pdf,2016-4-1,2017-3-31,2017-8-10,2016
1b766882b0944b7516f4acd08cdb810f,Liberty Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report1b766882b0944b7516f4acd08cdb810f,.pdf,2016-1-1,2016-12-31,2017-5-23,2016
1ee75b76051a9363d25b13ab753a42e1,Liberty Gold Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report1ee75b76051a9363d25b13ab753a42e1,.pdf,2017-1-1,2017-12-31,2018-5-14,2017
3cf19ca38f98d26c40b8c4957f49d87a,Lightstream Resources Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report3cf19ca38f98d26c40b8c4957f49d87a,.pdf,2016-1-1,2016-12-31,2017-6-1,2016
f6aae4346efec5de458928b671b30c01,Limburgse Berggrinduitbating  (NV),Belgium,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report-f6aae4346efec5de458928b671b30c01,.pdf,2016-1-1,2016-12-31,2017-5-15,2016
aeb5d47c1ae6958785e917c3028897ec,Lithium Americas Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportaeb5d47c1ae6958785e917c3028897ec,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
0a85f0fc8c4927157fcacca9141a9d41,Lithium Americas Corporation,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report0a85f0fc8c4927157fcacca9141a9d41,.pdf,2015-10-1,2016-12-31,2017-5-30,2016
9b26e96c286e09d15cbde263e155bc0b,Lithium Chile Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report9b26e96c286e09d15cbde263e155bc0b,.pdf,2017-1-1,2017-12-31,2018-5-22,2017
6285780d0f5bcd83636541f6a63b066b,Loncor Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report6285780d0f5bcd83636541f6a63b066b,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
eed43564289276f870f442f8e3e2226c,Loncor Resources Incorporated,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reporteed43564289276f870f442f8e3e2226c,.pdf,2017-1-1,2017-12-31,2018-5-30,2017
77ec2b49d916b6c31e795c844103f140-be5be5d73260b2184a09b1125f0cf277-85056a78bce22999b5b81a49e3b530cb-b7053ef39b48d8516f91ff2ee619a352,London & Associated Properties Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report77ec2b49d916b6c31e795c844103f140-be5be5d73260b2184a09b1125f0cf277-85056a78bce22999b5b81a49e3b530cb-b7053ef39b48d8516f91ff2ee619a352,.zip,2015-1-1,2015-12-31,2016-6-23,2015
d35222f51e823a98bd1d62876cdbe220-c8191f38384777a9b89cc90a0861e1e1-62a8501b30456319d9575735d1ba490f-e303b01a96d7c4a81e4767fd379589a6,London & Associated Properties Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportd35222f51e823a98bd1d62876cdbe220-c8191f38384777a9b89cc90a0861e1e1-62a8501b30456319d9575735d1ba490f-e303b01a96d7c4a81e4767fd379589a6,.zip,2016-1-1,2016-12-31,2017-6-29,2016
1f4cbcaf62256476c16f6fd913594178,London & Associated Properties Public Limited Company,United Kingdom of Great Britain and Northern Ireland,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-report1f4cbcaf62256476c16f6fd913594178,.html,2017-1-1,2017-12-31,2018-6-27,2017
f1b8c6e9a56331a22f13b97541ded161,Long Run Exploration Limited,Canada,https://s3.us-east-2.amazonaws.com/rp-20-sources/mandatory-disclosure-reportf1b8c6e9a56331a22f13b97541ded161,.pdf,2016-1-1,2016-12-31,2017-5-30,2016
